Toleo;Corrente;Tamb;Tempo
67;700;27;4/3/21 1:00
67;700;27,2;4/3/21 1:01
68;700;27,4;4/3/21 1:02
68;700;27,6;4/3/21 1:03
69;700;27,8;4/3/21 1:04
69;700;28;4/3/21 1:05
70;700;28,2;4/3/21 1:06
70;700;28,4;4/3/21 1:07
71;500;28,6;4/3/21 1:08
71;500;28,8;4/3/21 1:09
70;500;29;4/3/21 1:10
70;500;29,2;4/3/21 1:11
69;500;29,4;4/3/21 1:12
69;500;29,6;4/3/21 1:13
68;500;29,8;4/3/21 1:14
68;500;30;4/3/21 1:15
67;500;29,8;4/3/21 1:16
67;500;29,6;4/3/21 1:17
66;500;29,4;4/3/21 1:18
66;500;29,2;4/3/21 1:19
65;500;29;4/3/21 1:20
65;500;28,8;4/3/21 1:21
64;400;28,6;4/3/21 1:22
64;400;28,4;4/3/21 1:23
63;400;28,2;4/3/21 1:24
63;400;28;4/3/21 1:25
62;400;27,8;4/3/21 1:26
62;400;27,6;4/3/21 1:27
61;400;27,4;4/3/21 1:28
61;400;27,2;4/3/21 1:29
60;400;27;4/3/21 1:30
60;400;26,8;4/3/21 1:31
59;800;26,6;4/3/21 1:32
59;800;26,4;4/3/21 1:33
60;800;26,2;4/3/21 1:34
60;800;26;4/3/21 1:35
61;800;25,8;4/3/21 1:36
61;800;25,6;4/3/21 1:37
62;800;25,4;4/3/21 1:38
62;800;25,2;4/3/21 1:39
63;800;25;4/3/21 1:40
63;800;24,8;4/3/21 1:41
64;800;24,6;4/3/21 1:42
64;800;24,4;4/3/21 1:43
65;800;24,2;4/3/21 1:44
65;800;24;4/3/21 1:45
66;800;23,8;4/3/21 1:46
66;800;23,6;4/3/21 1:47
67;800;23,4;4/3/21 1:48
67;800;23,2;4/3/21 1:49
68;800;23;4/3/21 1:50
68;800;22,8;4/3/21 1:51
69;800;22,6;4/3/21 1:52
69;800;22,4;4/3/21 1:53
70;800;22,2;4/3/21 1:54
70;800;22;4/3/21 1:55
71;800;21,8;4/3/21 1:56
71;800;21,6;4/3/21 1:57
72;800;21,4;4/3/21 1:58
72;800;21,2;4/3/21 1:59
73;800;21;4/3/21 2:00
73;800;20,8;4/3/21 2:01
72;500;20,6;4/3/21 2:02
71;500;20,4;4/3/21 2:03
70;500;20,2;4/3/21 2:04
69;500;20;4/3/21 2:05
68;500;19,9;4/3/21 2:06
67;500;19,8;4/3/21 2:07
66;500;19,7;4/3/21 2:08
65;500;19,6;4/3/21 2:09
64;400;19,5;4/3/21 2:10
63;400;19,4;4/3/21 2:11
62;400;19,3;4/3/21 2:12
61;400;19,2;4/3/21 2:13
60;400;19,1;4/3/21 2:14
58;400;19;4/3/21 2:15
58;400;19;4/3/21 2:16
57;400;19;4/3/21 2:17
57;400;18,9;4/3/21 2:18
56;400;18,9;4/3/21 2:19
56;400;18,9;4/3/21 2:20
55;400;18,8;4/3/21 2:21
55;400;18,8;4/3/21 2:22
54;400;18,8;4/3/21 2:23
54;400;18,8;4/3/21 2:24
53;400;18,7;4/3/21 2:25
53;400;18,7;4/3/21 2:26
52;400;18,6;4/3/21 2:27
52;400;18,6;4/3/21 2:28
51;400;18,5;4/3/21 2:29
51;400;18,5;4/3/21 2:30
50;400;18,4;4/3/21 2:31
50;400;18,4;4/3/21 2:32
49;400;18,3;4/3/21 2:33
49;400;18,3;4/3/21 2:34
48;400;18,2;4/3/21 2:35
48;400;18,2;4/3/21 2:36
48;400;18,1;4/3/21 2:37
48;400;18,1;4/3/21 2:38
48;400;18;4/3/21 2:39
48;400;18,2;4/3/21 2:40
48;400;18,4;4/3/21 2:41
48;400;18,6;4/3/21 2:42
48;400;18,8;4/3/21 2:43
48;400;19;4/3/21 2:44
48;400;19,2;4/3/21 2:45
48;400;19,4;4/3/21 2:46
48;400;19,6;4/3/21 2:47
48;400;19,8;4/3/21 2:48
49;800;20;4/3/21 2:49
49;800;20,2;4/3/21 2:50
49;800;20,4;4/3/21 2:51
50;800;20,6;4/3/21 2:52
50;800;20,8;4/3/21 2:53
51;800;21;4/3/21 2:54
51;800;21,2;4/3/21 2:55
52;800;21,4;4/3/21 2:56
52;800;21,6;4/3/21 2:57
53;800;21,8;4/3/21 2:58
53;800;22;4/3/21 2:59
54;800;22,2;4/3/21 3:00
54;800;22,4;4/3/21 3:01
55;800;22,6;4/3/21 3:02
55;800;22,8;4/3/21 3:03
56;700;23;4/3/21 3:04
56;700;23,2;4/3/21 3:05
57;700;23,4;4/3/21 3:06
57;700;23,6;4/3/21 3:07
58;700;23,8;4/3/21 3:08
58;700;24;4/3/21 3:09
59;700;24,2;4/3/21 3:10
59;700;24,4;4/3/21 3:11
60;700;24,6;4/3/21 3:12
60;700;24,8;4/3/21 3:13
61;700;25;4/3/21 3:14
61;700;25,2;4/3/21 3:15
62;700;25,4;4/3/21 3:16
62;700;25,6;4/3/21 3:17
63;700;25,8;4/3/21 3:18
63;700;26;4/3/21 3:19
64;700;26,2;4/3/21 3:20
64;700;26,4;4/3/21 3:21
65;700;26,6;4/3/21 3:22
65;700;26,8;4/3/21 3:23
66;700;27;4/3/21 3:24
66;700;27,2;4/3/21 3:25
67;700;27,4;4/3/21 3:26
67;700;27,6;4/3/21 3:27
68;700;27,8;4/3/21 3:28
68;700;28;4/3/21 3:29
69;700;28,2;4/3/21 3:30
69;700;28,4;4/3/21 3:31
70;500;28,6;4/3/21 3:32
70;500;28,8;4/3/21 3:33
69;500;29;4/3/21 3:34
69;500;29,2;4/3/21 3:35
68;500;29,4;4/3/21 3:36
68;500;29,6;4/3/21 3:37
67;500;29,8;4/3/21 3:38
67;500;30;4/3/21 3:39
66;500;29,8;4/3/21 3:40
66;500;29,6;4/3/21 3:41
65;500;29,4;4/3/21 3:42
65;500;29,2;4/3/21 3:43
64;500;29;4/3/21 3:44
64;500;28,8;4/3/21 3:45
63;400;28,6;4/3/21 3:46
63;400;28,4;4/3/21 3:47
62;400;28,2;4/3/21 3:48
62;400;28;4/3/21 3:49
61;400;27,8;4/3/21 3:50
61;400;27,6;4/3/21 3:51
60;400;27,4;4/3/21 3:52
60;400;27,2;4/3/21 3:53
59;400;27;4/3/21 3:54
59;400;26,8;4/3/21 3:55
58;800;26,6;4/3/21 3:56
58;800;26,4;4/3/21 3:57
59;800;26,2;4/3/21 3:58
59;800;26;4/3/21 3:59
60;800;25,8;4/3/21 4:00
60;800;25,6;4/3/21 4:01
61;800;25,4;4/3/21 4:02
61;800;25,2;4/3/21 4:03
62;800;25;4/3/21 4:04
62;800;24,8;4/3/21 4:05
63;800;24,6;4/3/21 4:06
63;800;24,4;4/3/21 4:07
64;800;24,2;4/3/21 4:08
64;800;24;4/3/21 4:09
65;800;23,8;4/3/21 4:10
65;800;23,6;4/3/21 4:11
66;800;23,4;4/3/21 4:12
66;800;23,2;4/3/21 4:13
67;800;23;4/3/21 4:14
67;800;22,8;4/3/21 4:15
68;800;22,6;4/3/21 4:16
68;800;22,4;4/3/21 4:17
69;800;22,2;4/3/21 4:18
69;800;22;4/3/21 4:19
70;800;21,8;4/3/21 4:20
70;800;21,6;4/3/21 4:21
71;800;21,4;4/3/21 4:22
71;800;21,2;4/3/21 4:23
72;800;21;4/3/21 4:24
72;800;20,8;4/3/21 4:25
71;500;20,6;4/3/21 4:26
70;500;20,4;4/3/21 4:27
69;500;20,2;4/3/21 4:28
68;500;20;4/3/21 4:29
67;500;19,9;4/3/21 4:30
66;500;19,8;4/3/21 4:31
65;500;19,7;4/3/21 4:32
64;500;19,6;4/3/21 4:33
63;400;19,5;4/3/21 4:34
62;400;19,4;4/3/21 4:35
61;400;19,3;4/3/21 4:36
60;400;19,2;4/3/21 4:37
59;400;19,1;4/3/21 4:38
58;400;19;4/3/21 4:39
58;400;19;4/3/21 4:40
57;400;19;4/3/21 4:41
57;400;18,9;4/3/21 4:42
56;400;18,9;4/3/21 4:43
56;400;18,9;4/3/21 4:44
55;400;18,8;4/3/21 4:45
55;400;18,8;4/3/21 4:46
54;400;18,8;4/3/21 4:47
54;400;18,8;4/3/21 4:48
53;400;18,7;4/3/21 4:49
53;400;18,7;4/3/21 4:50
52;400;18,6;4/3/21 4:51
52;400;18,6;4/3/21 4:52
51;400;18,5;4/3/21 4:53
51;400;18,5;4/3/21 4:54
50;400;18,4;4/3/21 4:55
50;400;18,4;4/3/21 4:56
49;400;18,3;4/3/21 4:57
49;400;18,3;4/3/21 4:58
48;400;18,2;4/3/21 4:59
48;400;18,2;4/3/21 5:00
48;400;18,1;4/3/21 5:01
48;400;18,1;4/3/21 5:02
48;400;18;4/3/21 5:03
48;400;18,2;4/3/21 5:04
48;400;18,4;4/3/21 5:05
48;400;18,6;4/3/21 5:06
48;400;18,8;4/3/21 5:07
48;400;19;4/3/21 5:08
48;400;19,2;4/3/21 5:09
48;400;19,4;4/3/21 5:10
48;400;19,6;4/3/21 5:11
48;400;19,8;4/3/21 5:12
49;800;20;4/3/21 5:13
49;800;20,2;4/3/21 5:14
49;800;20,4;4/3/21 5:15
50;800;20,6;4/3/21 5:16
50;800;20,8;4/3/21 5:17
51;800;21;4/3/21 5:18
51;800;21,2;4/3/21 5:19
52;800;21,4;4/3/21 5:20
52;800;21,6;4/3/21 5:21
53;800;21,8;4/3/21 5:22
53;800;22;4/3/21 5:23
54;800;22,2;4/3/21 5:24
54;800;22,4;4/3/21 5:25
55;800;22,6;4/3/21 5:26
55;800;22,8;4/3/21 5:27
56;700;23;4/3/21 5:28
56;700;23,2;4/3/21 5:29
57;700;23,4;4/3/21 5:30
57;700;23,6;4/3/21 5:31
58;700;23,8;4/3/21 5:32
58;700;24;4/3/21 5:33
59;700;24,2;4/3/21 5:34
59;700;24,4;4/3/21 5:35
60;700;24,6;4/3/21 5:36
60;700;24,8;4/3/21 5:37
61;700;25;4/3/21 5:38
61;700;25,2;4/3/21 5:39
62;700;25,4;4/3/21 5:40
62;700;25,6;4/3/21 5:41
63;700;25,8;4/3/21 5:42
63;700;26;4/3/21 5:43
64;700;26,2;4/3/21 5:44
64;700;26,4;4/3/21 5:45
65;700;26,6;4/3/21 5:46
65;700;26,8;4/3/21 5:47
66;700;27;4/3/21 5:48
66;700;27,2;4/3/21 5:49
67;700;27,4;4/3/21 5:50
67;700;27,6;4/3/21 5:51
68;700;27,8;4/3/21 5:52
68;700;28;4/3/21 5:53
69;700;28,2;4/3/21 5:54
69;700;28,4;4/3/21 5:55
70;500;28,6;4/3/21 5:56
70;500;28,8;4/3/21 5:57
69;500;29;4/3/21 5:58
69;500;29,2;4/3/21 5:59
68;500;29,4;4/3/21 6:00
68;500;29,6;4/3/21 6:01
67;500;29,8;4/3/21 6:02
67;500;30;4/3/21 6:03
66;500;29,8;4/3/21 6:04
66;500;29,6;4/3/21 6:05
65;500;29,4;4/3/21 6:06
65;500;29,2;4/3/21 6:07
64;500;29;4/3/21 6:08
64;500;28,8;4/3/21 6:09
63;400;28,6;4/3/21 6:10
63;400;28,4;4/3/21 6:11
62;400;28,2;4/3/21 6:12
62;400;28;4/3/21 6:13
61;400;27,8;4/3/21 6:14
61;400;27,6;4/3/21 6:15
60;400;27,4;4/3/21 6:16
60;400;27,2;4/3/21 6:17
59;400;27;4/3/21 6:18
59;400;26,8;4/3/21 6:19
58;800;26,6;4/3/21 6:20
58;800;26,4;4/3/21 6:21
59;800;26,2;4/3/21 6:22
59;800;26;4/3/21 6:23
60;800;25,8;4/3/21 6:24
60;800;25,6;4/3/21 6:25
61;800;25,4;4/3/21 6:26
61;800;25,2;4/3/21 6:27
62;800;25;4/3/21 6:28
62;800;24,8;4/3/21 6:29
63;800;24,6;4/3/21 6:30
63;800;24,4;4/3/21 6:31
64;800;24,2;4/3/21 6:32
64;800;24;4/3/21 6:33
65;800;23,8;4/3/21 6:34
65;800;23,6;4/3/21 6:35
66;800;23,4;4/3/21 6:36
66;800;23,2;4/3/21 6:37
67;800;23;4/3/21 6:38
67;800;22,8;4/3/21 6:39
68;800;22,6;4/3/21 6:40
68;800;22,4;4/3/21 6:41
69;800;22,2;4/3/21 6:42
69;800;22;4/3/21 6:43
70;800;21,8;4/3/21 6:44
70;800;21,6;4/3/21 6:45
71;800;21,4;4/3/21 6:46
71;800;21,2;4/3/21 6:47
72;800;21;4/3/21 6:48
72;800;20,8;4/3/21 6:49
71;500;20,6;4/3/21 6:50
70;500;20,4;4/3/21 6:51
69;500;20,2;4/3/21 6:52
68;500;20;4/3/21 6:53
67;500;19,9;4/3/21 6:54
66;500;19,8;4/3/21 6:55
65;500;19,7;4/3/21 6:56
64;500;19,6;4/3/21 6:57
63;400;19,5;4/3/21 6:58
62;400;19,4;4/3/21 6:59
61;400;19,3;4/3/21 7:00
60;400;19,2;4/3/21 7:01
59;400;19,1;4/3/21 7:02
58;400;19;4/3/21 7:03
58;400;19;4/3/21 7:04
57;400;19;4/3/21 7:05
57;400;18,9;4/3/21 7:06
56;400;18,9;4/3/21 7:07
56;400;18,9;4/3/21 7:08
55;400;18,8;4/3/21 7:09
55;400;18,8;4/3/21 7:10
54;400;18,8;4/3/21 7:11
54;400;18,8;4/3/21 7:12
53;400;18,7;4/3/21 7:13
53;400;18,7;4/3/21 7:14
52;400;18,6;4/3/21 7:15
52;400;18,6;4/3/21 7:16
51;400;18,5;4/3/21 7:17
51;400;18,5;4/3/21 7:18
50;400;18,4;4/3/21 7:19
50;400;18,4;4/3/21 7:20
49;400;18,3;4/3/21 7:21
49;400;18,3;4/3/21 7:22
48;400;18,2;4/3/21 7:23
48;400;18,2;4/3/21 7:24
48;400;18,1;4/3/21 7:25
48;400;18,1;4/3/21 7:26
48;400;18;4/3/21 7:27
48;400;18,2;4/3/21 7:28
48;400;18,4;4/3/21 7:29
48;400;18,6;4/3/21 7:30
48;400;18,8;4/3/21 7:31
48;400;19;4/3/21 7:32
48;400;19,2;4/3/21 7:33
48;400;19,4;4/3/21 7:34
48;400;19,6;4/3/21 7:35
48;400;19,8;4/3/21 7:36
49;800;20;4/3/21 7:37
49;800;20,2;4/3/21 7:38
49;800;20,4;4/3/21 7:39
50;800;20,6;4/3/21 7:40
50;800;20,8;4/3/21 7:41
51;800;21;4/3/21 7:42
51;800;21,2;4/3/21 7:43
52;800;21,4;4/3/21 7:44
52;800;21,6;4/3/21 7:45
53;800;21,8;4/3/21 7:46
53;800;22;4/3/21 7:47
54;800;22,2;4/3/21 7:48
54;800;22,4;4/3/21 7:49
55;800;22,6;4/3/21 7:50
55;800;22,8;4/3/21 7:51
56;700;23;4/3/21 7:52
56;700;23,2;4/3/21 7:53
57;700;23,4;4/3/21 7:54
57;700;23,6;4/3/21 7:55
58;700;23,8;4/3/21 7:56
58;700;24;4/3/21 7:57
59;700;24,2;4/3/21 7:58
59;700;24,4;4/3/21 7:59
60;700;24,6;4/3/21 8:00
60;700;24,8;4/3/21 8:01
61;700;25;4/3/21 8:02
61;700;25,2;4/3/21 8:03
62;700;25,4;4/3/21 8:04
62;700;25,6;4/3/21 8:05
63;700;25,8;4/3/21 8:06
63;700;26;4/3/21 8:07
64;700;26,2;4/3/21 8:08
64;700;26,4;4/3/21 8:09
65;700;26,6;4/3/21 8:10
65;700;26,8;4/3/21 8:11
66;700;27;4/3/21 8:12
66;700;27,2;4/3/21 8:13
67;700;27,4;4/3/21 8:14
67;700;27,6;4/3/21 8:15
68;700;27,8;4/3/21 8:16
68;700;28;4/3/21 8:17
69;700;28,2;4/3/21 8:18
69;700;28,4;4/3/21 8:19
70;500;28,6;4/3/21 8:20
70;500;28,8;4/3/21 8:21
69;500;29;4/3/21 8:22
69;500;29,2;4/3/21 8:23
68;500;29,4;4/3/21 8:24
68;500;29,6;4/3/21 8:25
67;500;29,8;4/3/21 8:26
67;500;30;4/3/21 8:27
66;500;29,8;4/3/21 8:28
66;500;29,6;4/3/21 8:29
65;500;29,4;4/3/21 8:30
65;500;29,2;4/3/21 8:31
64;500;29;4/3/21 8:32
64;500;28,8;4/3/21 8:33
63;400;28,6;4/3/21 8:34
63;400;28,4;4/3/21 8:35
62;400;28,2;4/3/21 8:36
62;400;28;4/3/21 8:37
61;400;27,8;4/3/21 8:38
61;400;27,6;4/3/21 8:39
60;400;27,4;4/3/21 8:40
60;400;27,2;4/3/21 8:41
59;400;27;4/3/21 8:42
59;400;26,8;4/3/21 8:43
58;800;26,6;4/3/21 8:44
58;800;26,4;4/3/21 8:45
59;800;26,2;4/3/21 8:46
59;800;26;4/3/21 8:47
60;800;25,8;4/3/21 8:48
60;800;25,6;4/3/21 8:49
61;800;25,4;4/3/21 8:50
61;800;25,2;4/3/21 8:51
62;800;25;4/3/21 8:52
62;800;24,8;4/3/21 8:53
63;800;24,6;4/3/21 8:54
63;800;24,4;4/3/21 8:55
64;800;24,2;4/3/21 8:56
64;800;24;4/3/21 8:57
65;800;23,8;4/3/21 8:58
65;800;23,6;4/3/21 8:59
66;800;23,4;4/3/21 9:00
66;800;23,2;4/3/21 9:01
67;800;23;4/3/21 9:02
67;800;22,8;4/3/21 9:03
68;800;22,6;4/3/21 9:04
68;800;22,4;4/3/21 9:05
69;800;22,2;4/3/21 9:06
69;800;22;4/3/21 9:07
70;800;21,8;4/3/21 9:08
70;800;21,6;4/3/21 9:09
71;800;21,4;4/3/21 9:10
71;800;21,2;4/3/21 9:11
72;800;21;4/3/21 9:12
72;800;20,8;4/3/21 9:13
71;500;20,6;4/3/21 9:14
70;500;20,4;4/3/21 9:15
69;500;20,2;4/3/21 9:16
68;500;20;4/3/21 9:17
67;500;19,9;4/3/21 9:18
66;500;19,8;4/3/21 9:19
65;500;19,7;4/3/21 9:20
64;500;19,6;4/3/21 9:21
63;400;19,5;4/3/21 9:22
62;400;19,4;4/3/21 9:23
61;400;19,3;4/3/21 9:24
60;400;19,2;4/3/21 9:25
59;400;19,1;4/3/21 9:26
57;400;19;4/3/21 9:27
57;400;19;4/3/21 9:28
56;400;19;4/3/21 9:29
56;400;18,9;4/3/21 9:30
55;400;18,9;4/3/21 9:31
55;400;18,9;4/3/21 9:32
54;400;18,8;4/3/21 9:33
54;400;18,8;4/3/21 9:34
53;400;18,8;4/3/21 9:35
53;400;18,8;4/3/21 9:36
52;400;18,7;4/3/21 9:37
52;400;18,7;4/3/21 9:38
51;400;18,6;4/3/21 9:39
51;400;18,6;4/3/21 9:40
50;400;18,5;4/3/21 9:41
50;400;18,5;4/3/21 9:42
49;400;18,4;4/3/21 9:43
49;400;18,4;4/3/21 9:44
48;400;18,3;4/3/21 9:45
48;400;18,3;4/3/21 9:46
47;400;18,2;4/3/21 9:47
47;400;18,2;4/3/21 9:48
47;400;18,1;4/3/21 9:49
47;400;18,1;4/3/21 9:50
47;400;18;4/3/21 9:51
47;400;18,2;4/3/21 9:52
47;400;18,4;4/3/21 9:53
47;400;18,6;4/3/21 9:54
47;400;18,8;4/3/21 9:55
47;400;19;4/3/21 9:56
47;400;19,2;4/3/21 9:57
47;400;19,4;4/3/21 9:58
47;400;19,6;4/3/21 9:59
47;400;19,8;4/3/21 10:00
48;800;20;4/3/21 10:01
48;800;20,2;4/3/21 10:02
48;800;20,4;4/3/21 10:03
49;800;20,6;4/3/21 10:04
49;800;20,8;4/3/21 10:05
50;800;21;4/3/21 10:06
50;800;21,2;4/3/21 10:07
51;800;21,4;4/3/21 10:08
51;800;21,6;4/3/21 10:09
52;800;21,8;4/3/21 10:10
52;800;22;4/3/21 10:11
53;800;22,2;4/3/21 10:12
53;800;22,4;4/3/21 10:13
54;800;22,6;4/3/21 10:14
54;800;22,8;4/3/21 10:15
55;700;23;4/3/21 10:16
55;700;23,2;4/3/21 10:17
56;700;23,4;4/3/21 10:18
56;700;23,6;4/3/21 10:19
57;700;23,8;4/3/21 10:20
57;700;24;4/3/21 10:21
58;700;24,2;4/3/21 10:22
58;700;24,4;4/3/21 10:23
59;700;24,6;4/3/21 10:24
59;700;24,8;4/3/21 10:25
60;700;25;4/3/21 10:26
60;700;25,2;4/3/21 10:27
61;700;25,4;4/3/21 10:28
61;700;25,6;4/3/21 10:29
62;700;25,8;4/3/21 10:30
62;700;26;4/3/21 10:31
63;700;26,2;4/3/21 10:32
63;700;26,4;4/3/21 10:33
64;700;26,6;4/3/21 10:34
64;700;26,8;4/3/21 10:35
65;700;27;4/3/21 10:36
65;700;27,2;4/3/21 10:37
66;700;27,4;4/3/21 10:38
66;700;27,6;4/3/21 10:39
67;700;27,8;4/3/21 10:40
67;700;28;4/3/21 10:41
68;700;28,2;4/3/21 10:42
68;700;28,4;4/3/21 10:43
69;500;28,6;4/3/21 10:44
69;500;28,8;4/3/21 10:45
68;500;29;4/3/21 10:46
68;500;29,2;4/3/21 10:47
67;500;29,4;4/3/21 10:48
67;500;29,6;4/3/21 10:49
66;500;29,8;4/3/21 10:50
66;500;30;4/3/21 10:51
65;500;29,8;4/3/21 10:52
65;500;29,6;4/3/21 10:53
64;500;29,4;4/3/21 10:54
64;500;29,2;4/3/21 10:55
63;500;29;4/3/21 10:56
63;500;28,8;4/3/21 10:57
62;400;28,6;4/3/21 10:58
62;400;28,4;4/3/21 10:59
61;400;28,2;4/3/21 11:00
61;400;28;4/3/21 11:01
60;400;27,8;4/3/21 11:02
60;400;27,6;4/3/21 11:03
59;400;27,4;4/3/21 11:04
59;400;27,2;4/3/21 11:05
58;400;27;4/3/21 11:06
58;400;26,8;4/3/21 11:07
57;800;26,6;4/3/21 11:08
57;800;26,4;4/3/21 11:09
58;800;26,2;4/3/21 11:10
58;800;26;4/3/21 11:11
59;800;25,8;4/3/21 11:12
59;800;25,6;4/3/21 11:13
60;800;25,4;4/3/21 11:14
60;800;25,2;4/3/21 11:15
61;800;25;4/3/21 11:16
61;800;24,8;4/3/21 11:17
62;800;24,6;4/3/21 11:18
62;800;24,4;4/3/21 11:19
63;800;24,2;4/3/21 11:20
63;800;24;4/3/21 11:21
64;800;23,8;4/3/21 11:22
64;800;23,6;4/3/21 11:23
65;800;23,4;4/3/21 11:24
65;800;23,2;4/3/21 11:25
66;800;23;4/3/21 11:26
66;800;22,8;4/3/21 11:27
67;800;22,6;4/3/21 11:28
67;800;22,4;4/3/21 11:29
68;800;22,2;4/3/21 11:30
68;800;22;4/3/21 11:31
69;800;21,8;4/3/21 11:32
69;800;21,6;4/3/21 11:33
70;800;21,4;4/3/21 11:34
70;800;21,2;4/3/21 11:35
71;800;21;4/3/21 11:36
71;800;20,8;4/3/21 11:37
70;500;20,6;4/3/21 11:38
69;500;20,4;4/3/21 11:39
68;500;20,2;4/3/21 11:40
67;500;20;4/3/21 11:41
66;500;19,9;4/3/21 11:42
65;500;19,8;4/3/21 11:43
64;500;19,7;4/3/21 11:44
63;500;19,6;4/3/21 11:45
62;400;19,5;4/3/21 11:46
61;400;19,4;4/3/21 11:47
60;400;19,3;4/3/21 11:48
59;400;19,2;4/3/21 11:49
59;400;19;4/3/21 11:50
59;400;19;4/3/21 11:51
58;400;19;4/3/21 11:52
58;400;18,9;4/3/21 11:53
57;400;18,9;4/3/21 11:54
57;400;18,9;4/3/21 11:55
56;400;18,8;4/3/21 11:56
56;400;18,8;4/3/21 11:57
55;400;18,8;4/3/21 11:58
55;400;18,8;4/3/21 11:59
54;400;18,7;4/3/21 12:00
54;400;18,7;4/3/21 12:01
53;400;18,6;4/3/21 12:02
53;400;18,6;4/3/21 12:03
52;400;18,5;4/3/21 12:04
52;400;18,5;4/3/21 12:05
51;400;18,4;4/3/21 12:06
51;400;18,4;4/3/21 12:07
50;400;18,3;4/3/21 12:08
50;400;18,3;4/3/21 12:09
49;400;18,2;4/3/21 12:10
49;400;18,2;4/3/21 12:11
49;400;18,1;4/3/21 12:12
49;400;18,1;4/3/21 12:13
49;400;18;4/3/21 12:14
49;400;18,2;4/3/21 12:15
49;400;18,4;4/3/21 12:16
49;400;18,6;4/3/21 12:17
49;400;18,8;4/3/21 12:18
49;400;19;4/3/21 12:19
49;400;19,2;4/3/21 12:20
49;400;19,4;4/3/21 12:21
49;400;19,6;4/3/21 12:22
49;400;19,8;4/3/21 12:23
50;800;20;4/3/21 12:24
50;800;20,2;4/3/21 12:25
50;800;20,4;4/3/21 12:26
51;800;20,6;4/3/21 12:27
51;800;20,8;4/3/21 12:28
52;800;21;4/3/21 12:29
52;800;21,2;4/3/21 12:30
53;800;21,4;4/3/21 12:31
53;800;21,6;4/3/21 12:32
54;800;21,8;4/3/21 12:33
54;800;22;4/3/21 12:34
55;800;22,2;4/3/21 12:35
55;800;22,4;4/3/21 12:36
56;800;22,6;4/3/21 12:37
56;800;22,8;4/3/21 12:38
57;700;23;4/3/21 12:39
57;700;23,2;4/3/21 12:40
58;700;23,4;4/3/21 12:41
58;700;23,6;4/3/21 12:42
59;700;23,8;4/3/21 12:43
59;700;24;4/3/21 12:44
60;700;24,2;4/3/21 12:45
60;700;24,4;4/3/21 12:46
61;700;24,6;4/3/21 12:47
61;700;24,8;4/3/21 12:48
62;700;25;4/3/21 12:49
62;700;25,2;4/3/21 12:50
63;700;25,4;4/3/21 12:51
63;700;25,6;4/3/21 12:52
64;700;25,8;4/3/21 12:53
64;700;26;4/3/21 12:54
65;700;26,2;4/3/21 12:55
65;700;26,4;4/3/21 12:56
66;700;26,6;4/3/21 12:57
66;700;26,8;4/3/21 12:58
67;700;27;4/3/21 12:59
67;700;27,2;4/3/21 13:00
68;700;27,4;4/3/21 13:01
68;700;27,6;4/3/21 13:02
69;700;27,8;4/3/21 13:03
69;700;28;4/3/21 13:04
70;700;28,2;4/3/21 13:05
70;700;28,4;4/3/21 13:06
71;500;28,6;4/3/21 13:07
71;500;28,8;4/3/21 13:08
70;500;29;4/3/21 13:09
70;500;29,2;4/3/21 13:10
69;500;29,4;4/3/21 13:11
69;500;29,6;4/3/21 13:12
68;500;29,8;4/3/21 13:13
68;500;30;4/3/21 13:14
67;500;29,8;4/3/21 13:15
67;500;29,6;4/3/21 13:16
66;500;29,4;4/3/21 13:17
66;500;29,2;4/3/21 13:18
65;500;29;4/3/21 13:19
65;500;28,8;4/3/21 13:20
64;400;28,6;4/3/21 13:21
64;400;28,4;4/3/21 13:22
63;400;28,2;4/3/21 13:23
63;400;28;4/3/21 13:24
62;400;27,8;4/3/21 13:25
62;400;27,6;4/3/21 13:26
61;400;27,4;4/3/21 13:27
61;400;27,2;4/3/21 13:28
60;400;27;4/3/21 13:29
60;400;26,8;4/3/21 13:30
59;800;26,6;4/3/21 13:31
59;800;26,4;4/3/21 13:32
60;800;26,2;4/3/21 13:33
60;800;26;4/3/21 13:34
61;800;25,8;4/3/21 13:35
61;800;25,6;4/3/21 13:36
62;800;25,4;4/3/21 13:37
62;800;25,2;4/3/21 13:38
63;800;25;4/3/21 13:39
63;800;24,8;4/3/21 13:40
64;800;24,6;4/3/21 13:41
64;800;24,4;4/3/21 13:42
65;800;24,2;4/3/21 13:43
65;800;24;4/3/21 13:44
66;800;23,8;4/3/21 13:45
66;800;23,6;4/3/21 13:46
67;800;23,4;4/3/21 13:47
67;800;23,2;4/3/21 13:48
68;800;23;4/3/21 13:49
68;800;22,8;4/3/21 13:50
69;800;22,6;4/3/21 13:51
69;800;22,4;4/3/21 13:52
70;800;22,2;4/3/21 13:53
70;800;22;4/3/21 13:54
71;800;21,8;4/3/21 13:55
71;800;21,6;4/3/21 13:56
72;800;21,4;4/3/21 13:57
72;800;21,2;4/3/21 13:58
73;800;21;4/3/21 13:59
73;800;20,8;4/3/21 14:00
72;500;20,6;4/3/21 14:01
71;500;20,4;4/3/21 14:02
70;500;20,2;4/3/21 14:03
69;500;20;4/3/21 14:04
68;500;19,9;4/3/21 14:05
67;500;19,8;4/3/21 14:06
66;500;19,7;4/3/21 14:07
65;500;19,6;4/3/21 14:08
64;400;19,5;4/3/21 14:09
63;400;19,4;4/3/21 14:10
62;400;19,3;4/3/21 14:11
